JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|AllocGRES|ReqGRES|ReqTRES|AllocTRES|call
1013350.batch|1013350.batch|call-fastqc_ERR2950743_24||9757824K|gattaca6|0|9757824K|2227500K|gattaca6|0|2146716K|25K|gattaca6|0|25K|00:09:53|gattaca6|0|00:09:53|1|24|00:05:02|COMPLETED|0:0|3056228K|0|0|0|32768Mn|0|5401M|gattaca6|0|5401M|1M|gattaca6|0|1M||||cpu=24,mem=32768,node=1|fastq
1013349.batch|1013349.batch|call-fastqc_ERR2950743_16||7568060K|gattaca15|0|7568060K|1721596K|gattaca15|0|1721596K|25K|gattaca15|0|25K|00:09:55|gattaca15|0|00:09:55|1|16|00:05:04|COMPLETED|0:0|2391712K|0|0|0|32768Mn|0|5401M|gattaca15|0|5401M|1M|gattaca15|0|1M||||cpu=16,mem=32768,node=1|fastq
1013345.batch|1013345.batch|call-fastqc_ERR2950743_1||2972448K|gattaca16|0|2972448K|353068K|gattaca16|0|331016K|25K|gattaca16|0|25K|00:10:58|gattaca16|0|00:10:58|1|1|00:11:08|COMPLETED|0:0|2417379K|0|0|0|32768Mn|0|5392M|gattaca16|0|5392M|1M|gattaca16|0|1M||||cpu=1,mem=32768,node=1|fastq
1013359.batch|1013359.batch|call-fastqc_ERR2950742_4||3767204K|gattaca16|0|3767204K|712204K|gattaca16|0|712204K|19K|gattaca16|0|19K|00:11:13|gattaca16|0|00:11:13|1|4|00:05:49|COMPLETED|0:0|2400662K|0|0|0|32768Mn|0|5579M|gattaca16|0|5579M|0.02M|gattaca16|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013360.batch|1013360.batch|call-fastqc_ERR2950742_8||5045848K|gattaca6|0|5045848K|1092312K|gattaca6|0|1092312K|25K|gattaca6|0|25K|00:12:18|gattaca6|0|00:12:18|1|8|00:06:22|COMPLETED|0:0|2720507K|0|0|0|32768Mn|0|5626M|gattaca6|0|5626M|1M|gattaca6|0|1M||||cpu=8,mem=32768,node=1|fastq
1013358.batch|1013358.batch|call-fastqc_ERR2950742_2||3316228K|gattaca9|0|3316228K|589804K|gattaca9|0|589804K|25K|gattaca9|0|25K|00:11:52|gattaca9|0|00:11:52|1|2|00:06:45|COMPLETED|0:0|2427234K|0|0|0|32768Mn|0|5620M|gattaca9|0|5620M|0.46M|gattaca9|0|0.46M||||cpu=2,mem=32768,node=1|fastq
1013362.batch|1013362.batch|call-fastqc_ERR2950742_24||9673336K|gattaca16|0|9673336K|2224608K|gattaca16|0|2101916K|19K|gattaca16|0|19K|00:09:36|gattaca16|0|00:09:36|1|24|00:05:00|COMPLETED|0:0|2392449K|0|0|0|32768Mn|0|5531M|gattaca16|0|5531M|0.02M|gattaca16|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013361.batch|1013361.batch|call-fastqc_ERR2950742_16||7483572K|gattaca17|0|7483572K|1689916K|gattaca17|0|1668616K|19K|gattaca17|0|19K|00:09:56|gattaca17|0|00:09:56|1|16|00:05:10|COMPLETED|0:0|2391895K|0|0|0|32768Mn|0|5591M|gattaca17|0|5591M|0.02M|gattaca17|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013357.batch|1013357.batch|call-fastqc_ERR2950742_1||2972448K|gattaca19|0|2972448K|361800K|gattaca19|0|347448K|25K|gattaca19|0|25K|00:11:19|gattaca19|0|00:11:19|1|1|00:11:24|COMPLETED|0:0|2486266K|0|0|0|32768Mn|0|5625M|gattaca19|0|5625M|1M|gattaca19|0|1M||||cpu=1,mem=32768,node=1|fastq
1012332.batch|1012332.batch|call-bamHisat2_ERR2950745_4||4042192K|gattaca17|0|4042192K|3319176K|gattaca17|0|3311956K|17K|gattaca17|0|17K|00:10:55|gattaca17|0|00:10:55|1|4|00:04:28|COMPLETED|0:0|2462816K|0|0|0|32768Mn|0|31101M|gattaca17|0|31101M|7160M|gattaca17|0|7160M||||cpu=4,mem=32768,node=1|bamHisat
1012333.batch|1012333.batch|call-bamHisat2_ERR2950745_8||8051996K|gattaca16|0|7851228K|6772272K|gattaca16|0|6598404K|17K|gattaca16|0|17K|00:10:43|gattaca16|0|00:10:43|1|8|00:03:06|COMPLETED|0:0|2454325K|0|0|0|32768Mn|0|30686M|gattaca16|0|30686M|6632M|gattaca16|0|6632M||||cpu=8,mem=32768,node=1|bamHisat
1012331.batch|1012331.batch|call-bamHisat2_ERR2950745_2||2333964K|gattaca9|0|2333964K|1666056K|gattaca9|0|1661908K|17K|gattaca9|0|17K|00:11:31|gattaca9|0|00:11:31|1|2|00:07:06|COMPLETED|0:0|2435850K|0|0|0|32768Mn|0|31584M|gattaca9|0|31584M|7678M|gattaca9|0|7678M||||cpu=2,mem=32768,node=1|bamHisat
1012335.batch|1012335.batch|call-bamHisat2_ERR2950745_24||22123556K|gattaca6|0|22047912K|19854368K|gattaca6|0|19768188K|17K|gattaca6|0|17K|00:12:24|gattaca6|0|00:12:24|1|24|00:03:08|COMPLETED|0:0|2805583K|0|0|0|32768Mn|0|30466M|gattaca6|0|30466M|6432M|gattaca6|0|6432M||||cpu=24,mem=32768,node=1|bamHisat
1012334.batch|1012334.batch|call-bamHisat2_ERR2950745_16||15210872K|gattaca19|0|14162292K|13219320K|gattaca19|0|11035588K|17K|gattaca19|0|17K|00:10:48|gattaca19|0|00:10:48|1|16|00:03:02|COMPLETED|0:0|2473983K|0|0|0|32768Mn|0|29664M|gattaca19|0|29664M|5763M|gattaca19|0|5763M||||cpu=16,mem=32768,node=1|bamHisat
1012330.batch|1012330.batch|call-bamHisat2_ERR2950745_1||1477168K|gattaca9|0|1477168K|843044K|gattaca9|0|843044K|17K|gattaca9|0|17K|00:10:55|gattaca9|0|00:10:55|1|1|00:11:05|COMPLETED|0:0|2401723K|0|0|0|32768Mn|0|31665M|gattaca9|0|31665M|7752M|gattaca9|0|7752M||||cpu=1,mem=32768,node=1|bamHisat
1012344.batch|1012344.batch|call-bamHisat2_ERR2950741_4||4109188K|gattaca19|0|4105676K|3319728K|gattaca19|0|3311224K|17K|gattaca19|0|17K|00:08:49|gattaca19|0|00:08:49|1|4|00:03:39|COMPLETED|0:0|2453722K|0|0|0|32768Mn|0|26203M|gattaca19|0|26203M|5418M|gattaca19|0|5418M||||cpu=4,mem=32768,node=1|bamHisat
1012345.batch|1012345.batch|call-bamHisat2_ERR2950741_8||7910344K|gattaca19|0|7853280K|6694316K|gattaca19|0|6602416K|17K|gattaca19|0|17K|00:08:57|gattaca19|0|00:08:57|1|8|00:02:48|COMPLETED|0:0|2463741K|0|0|0|32768Mn|0|26071M|gattaca19|0|26071M|5304M|gattaca19|0|5304M||||cpu=8,mem=32768,node=1|bamHisat
1012343.batch|1012343.batch|call-bamHisat2_ERR2950741_2||2422416K|gattaca19|0|2398856K|1701524K|gattaca19|0|1665872K|17K|gattaca19|0|17K|00:09:13|gattaca19|0|00:09:13|1|2|00:05:48|COMPLETED|0:0|2428638K|0|0|0|32768Mn|0|26682M|gattaca19|0|26682M|5910M|gattaca19|0|5910M||||cpu=2,mem=32768,node=1|bamHisat
1012347.batch|1012347.batch|call-bamHisat2_ERR2950741_24||22158088K|gattaca18|0|21041796K|19819720K|gattaca18|0|5126620K|17K|gattaca18|0|17K|00:10:37|gattaca18|0|00:10:37|1|24|00:02:30|COMPLETED|0:0|2489221K|0|0|0|32768Mn|0|26627M|gattaca18|0|26627M|5842M|gattaca18|0|5842M||||cpu=24,mem=32768,node=1|bamHisat
1012346.batch|1012346.batch|call-bamHisat2_ERR2950741_16||15326184K|gattaca6|0|513692K|13240116K|gattaca6|0|4768K|18K|gattaca6|0|6K|00:08:54|gattaca6|0|00:00:00|1|16|00:02:55|COMPLETED|0:0|2761816K|0|0|0|32768Mn|0|25565M|gattaca6|0|25565M|4781M|gattaca6|0|4781M||||cpu=16,mem=32768,node=1|bamHisat
1012342.batch|1012342.batch|call-bamHisat2_ERR2950741_1||1542060K|gattaca16|0|1542060K|839312K|gattaca16|0|838212K|17K|gattaca16|0|17K|00:09:14|gattaca16|0|00:09:14|1|1|00:10:09|COMPLETED|0:0|2361052K|0|0|0|32768Mn|0|26773M|gattaca16|0|26773M|5995M|gattaca16|0|5995M||||cpu=1,mem=32768,node=1|bamHisat
1012326.batch|1012326.batch|call-bamHisat2_ERR2950746_4||4172244K|gattaca16|0|4172244K|3319576K|gattaca16|0|3308428K|17K|gattaca16|0|17K|00:12:19|gattaca16|0|00:12:19|1|4|00:04:58|COMPLETED|0:0|2453619K|0|0|0|32768Mn|0|36003M|gattaca16|0|36003M|7840M|gattaca16|0|7840M||||cpu=4,mem=32768,node=1|bamHisat
1012327.batch|1012327.batch|call-bamHisat2_ERR2950746_8||7803812K|gattaca16|0|7786980K|6628076K|gattaca16|0|6600504K|17K|gattaca16|0|17K|00:12:20|gattaca16|0|00:12:20|1|8|00:03:36|COMPLETED|0:0|2457063K|0|0|0|32768Mn|0|35866M|gattaca16|0|35866M|7715M|gattaca16|0|7715M||||cpu=8,mem=32768,node=1|bamHisat
1012325.batch|1012325.batch|call-bamHisat2_ERR2950746_2||2400144K|gattaca9|0|2400144K|1666440K|gattaca9|0|1662636K|17K|gattaca9|0|17K|00:13:25|gattaca9|0|00:13:25|1|2|00:11:12|COMPLETED|0:0|2410901K|0|0|0|32768Mn|0|36569M|gattaca9|0|36569M|8452M|gattaca9|0|8452M||||cpu=2,mem=32768,node=1|bamHisat
1012329.batch|1012329.batch|call-bamHisat2_ERR2950746_24||21982120K|gattaca18|0|21982120K|19809352K|gattaca18|0|19771432K|17K|gattaca18|0|17K|00:12:56|gattaca18|0|00:12:56|1|24|00:03:18|COMPLETED|0:0|2465547K|0|0|0|32768Mn|0|34878M|gattaca18|0|34878M|6541M|gattaca18|0|6541M||||cpu=24,mem=32768,node=1|bamHisat
1012328.batch|1012328.batch|call-bamHisat2_ERR2950746_16||15082380K|gattaca17|0|15082380K|13240572K|gattaca17|0|13188700K|17K|gattaca17|0|17K|00:12:47|gattaca17|0|00:12:47|1|16|00:03:19|COMPLETED|0:0|2478174K|0|0|0|32768Mn|0|35637M|gattaca17|0|35637M|7501M|gattaca17|0|7501M||||cpu=16,mem=32768,node=1|bamHisat
1012324.batch|1012324.batch|call-bamHisat2_ERR2950746_1||1503028K|gattaca9|0|1477976K|850520K|gattaca9|0|843496K|17K|gattaca9|0|17K|00:12:35|gattaca9|0|00:12:35|1|1|00:12:44|COMPLETED|0:0|2348621K|0|0|0|32768Mn|0|36664M|gattaca9|0|36664M|8549M|gattaca9|0|8549M||||cpu=1,mem=32768,node=1|bamHisat
1012356.batch|1012356.batch|call-bamHisat2_ERR2950744_4||4306312K|gattaca16|0|4174668K|3463024K|gattaca16|0|3311836K|17K|gattaca16|0|17K|00:10:01|gattaca16|0|00:10:01|1|4|00:04:03|COMPLETED|0:0|2459386K|0|0|0|32768Mn|0|28008M|gattaca16|0|28008M|6410M|gattaca16|0|6410M||||cpu=4,mem=32768,node=1|bamHisat
1012357.batch|1012357.batch|call-bamHisat2_ERR2950744_8||7869092K|gattaca19|0|7850972K|6628248K|gattaca19|0|6604432K|17K|gattaca19|0|17K|00:09:24|gattaca19|0|00:09:24|1|8|00:02:48|COMPLETED|0:0|2474393K|0|0|0|32768Mn|0|27458M|gattaca19|0|27458M|5900M|gattaca19|0|5900M||||cpu=8,mem=32768,node=1|bamHisat
1012355.batch|1012355.batch|call-bamHisat2_ERR2950744_2||2393296K|gattaca6|0|2333320K|1737916K|gattaca6|0|1661668K|17K|gattaca6|0|17K|00:11:12|gattaca6|0|00:11:12|1|2|00:07:14|COMPLETED|0:0|2650162K|0|0|0|32768Mn|0|28305M|gattaca6|0|28305M|6751M|gattaca6|0|6751M||||cpu=2,mem=32768,node=1|bamHisat
1012359.batch|1012359.batch|call-bamHisat2_ERR2950744_24||22127016K|gattaca18|0|22051372K|19859684K|gattaca18|0|19773120K|17K|gattaca18|0|17K|00:10:41|gattaca18|0|00:10:41|1|24|00:02:38|COMPLETED|0:0|2477589K|0|0|0|32768Mn|0|27441M|gattaca18|0|27441M|5884M|gattaca18|0|5884M||||cpu=24,mem=32768,node=1|bamHisat
1012358.batch|1012358.batch|call-bamHisat2_ERR2950744_16||15258596K|gattaca6|0|15210872K|13425032K|gattaca6|0|13183540K|17K|gattaca6|0|17K|00:11:46|gattaca6|0|00:11:46|1|16|00:03:49|COMPLETED|0:0|2745531K|0|0|0|32768Mn|0|26592M|gattaca6|0|26592M|4823M|gattaca6|0|4823M||||cpu=16,mem=32768,node=1|bamHisat
1012354.batch|1012354.batch|call-bamHisat2_ERR2950744_1||1568664K|gattaca19|0|1542220K|875364K|gattaca19|0|842700K|17K|gattaca19|0|17K|00:09:44|gattaca19|0|00:09:44|1|1|00:09:54|COMPLETED|0:0|2389654K|0|0|0|32768Mn|0|28438M|gattaca19|0|28438M|6912M|gattaca19|0|6912M||||cpu=1,mem=32768,node=1|bamHisat
1012338.batch|1012338.batch|call-bamHisat2_ERR2950743_4||4176132K|gattaca17|0|4173908K|3319472K|gattaca17|0|3312044K|17K|gattaca17|0|17K|00:11:44|gattaca17|0|00:11:44|1|4|00:04:50|COMPLETED|0:0|2458369K|0|0|0|32768Mn|0|33835M|gattaca17|0|33835M|7267M|gattaca17|0|7267M||||cpu=4,mem=32768,node=1|bamHisat
1012339.batch|1012339.batch|call-bamHisat2_ERR2950743_8||7871144K|gattaca19|0|7854316K|6626148K|gattaca19|0|6603316K|17K|gattaca19|0|17K|00:11:48|gattaca19|0|00:11:48|1|8|00:03:36|COMPLETED|0:0|2472740K|0|0|0|32768Mn|0|33891M|gattaca19|0|33891M|7320M|gattaca19|0|7320M||||cpu=8,mem=32768,node=1|bamHisat
1012337.batch|1012337.batch|call-bamHisat2_ERR2950743_2||2264904K|gattaca16|0|2264904K|1666096K|gattaca16|0|1662012K|17K|gattaca16|0|17K|00:12:05|gattaca16|0|00:12:05|1|2|00:07:39|COMPLETED|0:0|2438906K|0|0|0|32768Mn|0|34058M|gattaca16|0|34058M|7471M|gattaca16|0|7471M||||cpu=2,mem=32768,node=1|bamHisat
1012341.batch|1012341.batch|call-bamHisat2_ERR2950743_24||22191144K|gattaca6|0|22115500K|19852968K|gattaca6|0|19766500K|22K|gattaca6|0|22K|00:13:44|gattaca6|0|00:13:44|1|24|00:03:34|COMPLETED|0:0|2753498K|0|0|0|32768Mn|0|33189M|gattaca6|0|33189M|6505M|gattaca6|0|6505M||||cpu=24,mem=32768,node=1|bamHisat
1012340.batch|1012340.batch|call-bamHisat2_ERR2950743_16||15325928K|gattaca6|0|15280784K|13239396K|gattaca6|0|13185360K|17K|gattaca6|0|17K|00:15:36|gattaca6|0|00:15:36|1|16|00:03:54|COMPLETED|0:0|2738066K|0|0|0|32768Mn|0|34133M|gattaca6|0|34133M|7542M|gattaca6|0|7542M||||cpu=16,mem=32768,node=1|bamHisat
1012336.batch|1012336.batch|call-bamHisat2_ERR2950743_1||1502840K|gattaca16|0|1477652K|870304K|gattaca16|0|843200K|17K|gattaca16|0|17K|00:11:46|gattaca16|0|00:11:46|1|1|00:11:52|COMPLETED|0:0|2384097K|0|0|0|32768Mn|0|34368M|gattaca16|0|34368M|7784M|gattaca16|0|7784M||||cpu=1,mem=32768,node=1|bamHisat
1012350.batch|1012350.batch|call-bamHisat2_ERR2950742_4||4240056K|gattaca6|0|4110424K|3407268K|gattaca6|0|3308172K|17K|gattaca6|0|17K|00:13:54|gattaca6|0|00:13:54|1|4|00:05:55|COMPLETED|0:0|2671338K|0|0|0|32768Mn|0|35086M|gattaca6|0|35086M|7848M|gattaca6|0|7848M||||cpu=4,mem=32768,node=1|bamHisat
1012351.batch|1012351.batch|call-bamHisat2_ERR2950742_8||7872808K|gattaca16|0|7855980K|6627156K|gattaca16|0|6604268K|17K|gattaca16|0|17K|00:12:14|gattaca16|0|00:12:14|1|8|00:03:36|COMPLETED|0:0|2470333K|0|0|0|32768Mn|0|34690M|gattaca16|0|34690M|7483M|gattaca16|0|7483M||||cpu=8,mem=32768,node=1|bamHisat
1012349.batch|1012349.batch|call-bamHisat2_ERR2950742_2||2392952K|gattaca6|0|2334608K|1733068K|gattaca6|0|1662340K|17K|gattaca6|0|17K|00:13:39|gattaca6|0|00:13:39|1|2|00:08:30|COMPLETED|0:0|2693816K|0|0|0|32768Mn|0|35208M|gattaca6|0|35208M|8019M|gattaca6|0|8019M||||cpu=2,mem=32768,node=1|bamHisat
1012353.batch|1012353.batch|call-bamHisat2_ERR2950742_24||21996264K|gattaca6|0|21982120K|19816400K|gattaca6|0|19763804K|23K|gattaca6|0|23K|00:14:52|gattaca6|0|00:14:52|1|24|00:04:37|COMPLETED|0:0|2648450K|0|0|0|32768Mn|0|33799M|gattaca6|0|33799M|6424M|gattaca6|0|6424M||||cpu=24,mem=32768,node=1|bamHisat
1012352.batch|1012352.batch|call-bamHisat2_ERR2950742_16||15194468K|gattaca17|0|15149324K|13241164K|gattaca17|0|13187356K|17K|gattaca17|0|17K|00:12:28|gattaca17|0|00:12:28|1|16|00:03:17|COMPLETED|0:0|2474251K|0|0|0|32768Mn|0|34581M|gattaca17|0|34581M|7381M|gattaca17|0|7381M||||cpu=16,mem=32768,node=1|bamHisat
1012348.batch|1012348.batch|call-bamHisat2_ERR2950742_1||1502964K|gattaca19|0|1477812K|875096K|gattaca19|0|843416K|17K|gattaca19|0|17K|00:12:06|gattaca19|0|00:12:06|1|1|00:12:23|COMPLETED|0:0|2383873K|0|0|0|32768Mn|0|35402M|gattaca19|0|35402M|8199M|gattaca19|0|8199M||||cpu=1,mem=32768,node=1|bamHisat
1014811.batch|1014811.batch|call-hisat2_ERR3761161_4||3588620K|gattaca17|0|3588620K|2706892K|gattaca17|0|2706884K|7K|gattaca17|0|7K|01:01:56|gattaca17|0|01:01:56|1|4|00:15:57|COMPLETED|0:0|165162K|0|0|0|32768Mn|0|22517M|gattaca17|0|22517M|30362M|gattaca17|0|30362M||||cpu=4,mem=32768,node=1|hisat
1014812.batch|1014812.batch|call-hisat2_ERR3761161_8||3732632K|gattaca18|0|3732632K|2708124K|gattaca18|0|2708124K|7K|gattaca18|0|7K|01:16:19|gattaca18|0|01:16:19|1|8|00:09:53|COMPLETED|0:0|608673K|0|0|0|32768Mn|0|22566M|gattaca18|0|22566M|30437M|gattaca18|0|30437M||||cpu=8,mem=32768,node=1|hisat
1014810.batch|1014810.batch|call-hisat2_ERR3761161_2||3383812K|gattaca19|0|3383812K|2698908K|gattaca19|0|2698908K|7K|gattaca19|0|7K|01:00:55|gattaca19|0|01:00:55|1|2|00:31:01|COMPLETED|0:0|48172K|0|0|0|32768Mn|0|22561M|gattaca19|0|22561M|30429M|gattaca19|0|30429M||||cpu=2,mem=32768,node=1|hisat
1014814.batch|1014814.batch|call-hisat2_ERR3761161_24||4848860K|gattaca19|0|4848860K|2736412K|gattaca19|0|2736412K|7K|gattaca19|0|7K|01:32:01|gattaca19|0|01:32:01|1|24|00:04:05|COMPLETED|0:0|162218K|0|0|0|32768Mn|0|22265M|gattaca19|0|22265M|29984M|gattaca19|0|29984M||||cpu=24,mem=32768,node=1|hisat
1014813.batch|1014813.batch|call-hisat2_ERR3761161_16||4357052K|gattaca18|0|4357052K|2722532K|gattaca18|0|2722532K|7K|gattaca18|0|7K|01:14:49|gattaca18|0|01:14:49|1|16|00:04:59|COMPLETED|0:0|579648K|0|0|0|32768Mn|0|22141M|gattaca18|0|22141M|29797M|gattaca18|0|29797M||||cpu=16,mem=32768,node=1|hisat
1014809.batch|1014809.batch|call-hisat2_ERR3761161_1||3378048K|gattaca17|0|3378048K|2701424K|gattaca17|0|2701424K|7K|gattaca17|0|7K|00:59:34|gattaca17|0|00:59:34|1|1|00:59:47|COMPLETED|0:0|53462K|0|0|0|32768Mn|0|22631M|gattaca17|0|22631M|30536M|gattaca17|0|30536M||||cpu=1,mem=32768,node=1|hisat
1014835.batch|1014835.batch|call-hisat2_ERR3761157_4||3652492K|gattaca16|0|3652492K|2701472K|gattaca16|0|2701472K|7K|gattaca16|0|7K|01:05:28|gattaca16|0|01:05:28|1|4|00:16:42|COMPLETED|0:0|289321K|0|0|0|32768Mn|0|23712M|gattaca16|0|23712M|32052M|gattaca16|0|32052M||||cpu=4,mem=32768,node=1|hisat
1014836.batch|1014836.batch|call-hisat2_ERR3761157_8||3732632K|gattaca15|0|3732632K|2708456K|gattaca15|0|2708456K|7K|gattaca15|0|7K|01:18:54|gattaca15|0|01:18:54|1|8|00:10:15|COMPLETED|0:0|672744K|0|0|0|32768Mn|0|23575M|gattaca15|0|23575M|31849M|gattaca15|0|31849M||||cpu=8,mem=32768,node=1|hisat
1014834.batch|1014834.batch|call-hisat2_ERR3761157_2||3252740K|gattaca18|0|3252740K|2698192K|gattaca18|0|2698192K|7K|gattaca18|0|7K|01:04:58|gattaca18|0|01:04:58|1|2|00:32:46|COMPLETED|0:0|185682K|0|0|0|32768Mn|0|23708M|gattaca18|0|23708M|32048M|gattaca18|0|32048M||||cpu=2,mem=32768,node=1|hisat
1014838.batch|1014838.batch|call-hisat2_ERR3761157_24||4848860K|gattaca6|0|4848860K|2734980K|gattaca6|0|2734980K|7K|gattaca6|0|7K|02:19:23|gattaca6|0|02:19:23|1|24|00:06:13|COMPLETED|0:0|125019K|0|0|0|32768Mn|0|23642M|gattaca6|0|23642M|31949M|gattaca6|0|31949M||||cpu=24,mem=32768,node=1|hisat
1014837.batch|1014837.batch|call-hisat2_ERR3761157_16||4358972K|gattaca19|0|4358972K|2723524K|gattaca19|0|2723524K|7K|gattaca19|0|7K|01:27:51|gattaca19|0|01:27:51|1|16|00:05:46|COMPLETED|0:0|49868K|0|0|0|32768Mn|0|23431M|gattaca19|0|23431M|31632M|gattaca19|0|31632M||||cpu=16,mem=32768,node=1|hisat
1014833.batch|1014833.batch|call-hisat2_ERR3761157_1||3378048K|gattaca19|0|3378048K|2695676K|gattaca19|0|2695676K|7K|gattaca19|0|7K|01:10:44|gattaca19|0|01:10:44|1|1|01:10:54|COMPLETED|0:0|397425K|0|0|0|32768Mn|0|23724M|gattaca19|0|23724M|32070M|gattaca19|0|32070M||||cpu=1,mem=32768,node=1|hisat
1014841.batch|1014841.batch|call-hisat2_ERR3761159_4||3521420K|gattaca18|0|3521420K|2702380K|gattaca18|0|2702380K|7K|gattaca18|0|7K|00:49:51|gattaca18|0|00:49:51|1|4|00:12:44|COMPLETED|0:0|1035770K|0|0|0|32768Mn|0|20881M|gattaca18|0|20881M|27894M|gattaca18|0|27894M||||cpu=4,mem=32768,node=1|hisat
1014842.batch|1014842.batch|call-hisat2_ERR3761159_8||3732632K|gattaca17|0|3732632K|2707900K|gattaca17|0|2707900K|7K|gattaca17|0|7K|01:00:41|gattaca17|0|01:00:41|1|8|00:07:56|COMPLETED|0:0|124603K|0|0|0|32768Mn|0|20740M|gattaca17|0|20740M|27680M|gattaca17|0|27680M||||cpu=8,mem=32768,node=1|hisat
1014840.batch|1014840.batch|call-hisat2_ERR3761159_2||3181436K|gattaca19|0|3156544K|2699680K|gattaca19|0|2694260K|7K|gattaca19|0|7K|00:53:52|gattaca19|0|00:52:14|1|2|00:27:20|COMPLETED|0:0|1016440K|0|0|0|32768Mn|0|20851M|gattaca19|0|10686M|27848M|gattaca19|0|11340M||||cpu=2,mem=32768,node=1|hisat
1014844.batch|1014844.batch|call-hisat2_ERR3761159_24||4846808K|gattaca18|0|4846808K|2730924K|gattaca18|0|2730924K|7K|gattaca18|0|7K|01:25:12|gattaca18|0|01:25:12|1|24|00:03:42|COMPLETED|0:0|816249K|0|0|0|32768Mn|0|20862M|gattaca18|0|20862M|27865M|gattaca18|0|27865M||||cpu=24,mem=32768,node=1|hisat
1014843.batch|1014843.batch|call-hisat2_ERR3761159_16||4293180K|gattaca18|0|4293180K|2718912K|gattaca18|0|2715656K|7K|gattaca18|0|7K|01:09:58|gattaca18|0|01:09:58|1|16|00:04:32|COMPLETED|0:0|446462K|0|0|0|32768Mn|0|20935M|gattaca18|0|20935M|27975M|gattaca18|0|27975M||||cpu=16,mem=32768,node=1|hisat
1014839.batch|1014839.batch|call-hisat2_ERR3761159_1||3378048K|gattaca17|0|3378048K|2696840K|gattaca17|0|2696840K|7K|gattaca17|0|7K|00:58:25|gattaca17|0|00:58:25|1|1|00:58:40|COMPLETED|0:0|1214965K|0|0|0|32768Mn|0|20915M|gattaca17|0|20915M|27944M|gattaca17|0|27944M||||cpu=1,mem=32768,node=1|hisat
1014817.batch|1014817.batch|call-hisat2_ERR3761160_4||3388296K|gattaca16|0|3388296K|2698016K|gattaca16|0|2698016K|7K|gattaca16|0|7K|00:42:50|gattaca16|0|00:42:50|1|4|00:11:01|COMPLETED|0:0|812289K|0|0|0|32768Mn|0|17067M|gattaca16|0|17067M|22152M|gattaca16|0|22152M||||cpu=4,mem=32768,node=1|hisat
1014818.batch|1014818.batch|call-hisat2_ERR3761160_8||3734040K|gattaca15|0|3734040K|2704256K|gattaca15|0|2704256K|7K|gattaca15|0|7K|00:51:11|gattaca15|0|00:51:11|1|8|00:06:47|COMPLETED|0:0|1084526K|0|0|0|32768Mn|0|16876M|gattaca15|0|16876M|21865M|gattaca15|0|21865M||||cpu=8,mem=32768,node=1|hisat
1014816.batch|1014816.batch|call-hisat2_ERR3761160_2||3316868K|gattaca17|0|3316868K|2695236K|gattaca17|0|2695236K|7K|gattaca17|0|7K|00:44:03|gattaca17|0|00:44:03|1|2|00:22:28|COMPLETED|0:0|771875K|0|0|0|32768Mn|0|17002M|gattaca17|0|17002M|22054M|gattaca17|0|22054M||||cpu=2,mem=32768,node=1|hisat
1014820.batch|1014820.batch|call-hisat2_ERR3761160_24||4715480K|gattaca18|0|4715480K|2726036K|gattaca18|0|2726036K|7K|gattaca18|0|7K|01:05:22|gattaca18|0|01:05:22|1|24|00:02:59|COMPLETED|0:0|306981K|0|0|0|32768Mn|0|16427M|gattaca18|0|16427M|21191M|gattaca18|0|21191M||||cpu=24,mem=32768,node=1|hisat
1014819.batch|1014819.batch|call-hisat2_ERR3761160_16||4357052K|gattaca19|0|4357052K|2717020K|gattaca19|0|2717020K|7K|gattaca19|0|7K|00:58:26|gattaca19|0|00:58:26|1|16|00:03:54|COMPLETED|0:0|43799K|0|0|0|32768Mn|0|16850M|gattaca19|0|16850M|21826M|gattaca19|0|21826M||||cpu=16,mem=32768,node=1|hisat
1014815.batch|1014815.batch|call-hisat2_ERR3761160_1||3443584K|gattaca18|0|3443584K|2693504K|gattaca18|0|2693504K|7K|gattaca18|0|7K|00:43:06|gattaca18|0|00:43:06|1|1|00:43:22|COMPLETED|0:0|738597K|0|0|0|32768Mn|0|17035M|gattaca18|0|17035M|22103M|gattaca18|0|22103M||||cpu=1,mem=32768,node=1|hisat
1014829.batch|1014829.batch|call-hisat2_ERR3761156_4||3454088K|gattaca6|0|3454088K|2698064K|gattaca6|0|2698064K|7K|gattaca6|0|7K|01:05:17|gattaca6|0|01:05:17|1|4|00:16:46|COMPLETED|0:0|466991K|0|0|0|32768Mn|0|19493M|gattaca6|0|19493M|25697M|gattaca6|0|25697M||||cpu=4,mem=32768,node=1|hisat
