JobID|JobName|State|Start|End|NCPUS|CPUTime|Elapsed|MaxRSS|
1019010.batch|batch|COMPLETED|2020-03-21T18:45:11|2020-03-21T18:45:18|1|00:00:07|00:00:07|984K|
1019011|cromwell_9ace3252_SplitNCigarReads|COMPLETED|2020-03-21T18:45:15|2020-03-21T21:03:21|1|02:18:06|02:18:06||
1019011.batch|batch|COMPLETED|2020-03-21T18:45:15|2020-03-21T21:03:21|1|02:18:06|02:18:06|2353504K|
1019012|cromwell_6907a000_MarkDuplicates|COMPLETED|2020-03-21T18:46:11|2020-03-21T18:58:05|1|00:11:54|00:11:54||
1019012.batch|batch|COMPLETED|2020-03-21T18:46:11|2020-03-21T18:58:05|1|00:11:54|00:11:54|21892540K|
1019013|cromwell_1ba144cc_MarkDuplicates|COMPLETED|2020-03-21T18:46:12|2020-03-21T18:57:54|1|00:11:42|00:11:42||
1019013.batch|batch|COMPLETED|2020-03-21T18:46:12|2020-03-21T18:57:54|1|00:11:42|00:11:42|21014788K|
1019014|cromwell_3b8f51a0_MarkDuplicates|COMPLETED|2020-03-21T18:46:29|2020-03-21T18:59:10|1|00:12:41|00:12:41||
1019014.batch|batch|COMPLETED|2020-03-21T18:46:29|2020-03-21T18:59:10|1|00:12:41|00:12:41|22134108K|
1019015|cromwell_70c46e42_edgeR|COMPLETED|2020-03-21T18:46:32|2020-03-21T18:46:42|1|00:00:10|00:00:10||
1019015.batch|batch|COMPLETED|2020-03-21T18:46:32|2020-03-21T18:46:42|1|00:00:10|00:00:10|10408K|
1019016|cromwell_48d3c782_MarkDuplicates|COMPLETED|2020-03-21T18:46:48|2020-03-21T19:01:46|1|00:14:58|00:14:58||
1019016.batch|batch|COMPLETED|2020-03-21T18:46:48|2020-03-21T19:01:46|1|00:14:58|00:14:58|23736720K|
1019017|cromwell_c44e72a7_MarkDuplicates|COMPLETED|2020-03-21T18:46:54|2020-03-21T19:07:25|1|00:20:31|00:20:31||
1019017.batch|batch|COMPLETED|2020-03-21T18:46:54|2020-03-21T19:07:25|1|00:20:31|00:20:31|27715636K|
1019018|cromwell_c85ca8b2_SplitNCigarReads|COMPLETED|2020-03-21T18:48:33|2020-03-21T20:58:23|1|02:09:50|02:09:50||
1019018.batch|batch|COMPLETED|2020-03-21T18:48:33|2020-03-21T20:58:23|1|02:09:50|02:09:50|2325216K|
1019020|cromwell_ecdf2135_SplitNCigarReads|COMPLETED|2020-03-21T18:49:32|2020-03-21T21:32:42|1|02:43:10|02:43:10||
1019020.batch|batch|COMPLETED|2020-03-21T18:49:32|2020-03-21T21:32:42|1|02:43:10|02:43:10|2310832K|
1019021|cromwell_c41e41e7_MarkDuplicates|COMPLETED|2020-03-21T18:49:44|2020-03-21T19:03:59|1|00:14:15|00:14:15||
1019021.batch|batch|COMPLETED|2020-03-21T18:49:44|2020-03-21T19:03:59|1|00:14:15|00:14:15|23540432K|
1019022|cromwell_e3d697e0_SplitNCigarReads|COMPLETED|2020-03-21T18:49:58|2020-03-21T21:35:32|1|02:45:34|02:45:34||
1019022.batch|batch|COMPLETED|2020-03-21T18:49:58|2020-03-21T21:35:32|1|02:45:34|02:45:34|2368956K|
1019023|cromwell_1e2addb3_SplitNCigarReads|COMPLETED|2020-03-21T18:50:45|2020-03-21T21:06:53|1|02:16:08|02:16:08||
1019023.batch|batch|COMPLETED|2020-03-21T18:50:45|2020-03-21T21:06:53|1|02:16:08|02:16:08|2390664K|
1019024|cromwell_9230a49e_MarkDuplicates|COMPLETED|2020-03-21T18:51:13|2020-03-21T19:05:58|1|00:14:45|00:14:45||
1019024.batch|batch|COMPLETED|2020-03-21T18:51:13|2020-03-21T19:05:58|1|00:14:45|00:14:45|23807812K|
1019025|cromwell_8d8607d2_MarkDuplicates|COMPLETED|2020-03-21T18:51:45|2020-03-21T19:04:57|1|00:13:12|00:13:12||
1019025.batch|batch|COMPLETED|2020-03-21T18:51:45|2020-03-21T19:04:57|1|00:13:12|00:13:12|22113380K|
1019027|cromwell_5f54d4e3_SplitNCigarReads|COMPLETED|2020-03-21T18:52:53|2020-03-21T21:14:21|1|02:21:28|02:21:28||
1019027.batch|batch|COMPLETED|2020-03-21T18:52:53|2020-03-21T21:14:21|1|02:21:28|02:21:28|2363048K|
1019028|cromwell_1e884b69_SplitNCigarReads|COMPLETED|2020-03-21T18:53:05|2020-03-21T21:15:16|1|02:22:11|02:22:11||
1019028.batch|batch|COMPLETED|2020-03-21T18:53:05|2020-03-21T21:15:16|1|02:22:11|02:22:11|2368040K|
1019029|cromwell_da74978a_SplitNCigarReads|COMPLETED|2020-03-21T18:53:32|2020-03-21T21:23:52|1|02:30:20|02:30:20||
1019029.batch|batch|COMPLETED|2020-03-21T18:53:32|2020-03-21T21:23:52|1|02:30:20|02:30:20|2405380K|
1019030|cromwell_b56b1830_SplitNCigarReads|COMPLETED|2020-03-21T18:55:57|2020-03-21T21:30:40|1|02:34:43|02:34:43||
1019030.batch|batch|COMPLETED|2020-03-21T18:55:57|2020-03-21T21:30:40|1|02:34:43|02:34:43|2282424K|
1019032|cromwell_3615fdbf_SplitNCigarReads|COMPLETED|2020-03-21T18:56:39|2020-03-21T20:58:16|1|02:01:37|02:01:37||
1019032.batch|batch|COMPLETED|2020-03-21T18:56:39|2020-03-21T20:58:16|1|02:01:37|02:01:37|2322164K|
1019033|cromwell_9e2131ec_SplitNCigarReads|COMPLETED|2020-03-21T18:57:58|2020-03-21T22:08:21|1|03:10:23|03:10:23||
1019033.batch|batch|COMPLETED|2020-03-21T18:57:58|2020-03-21T22:08:21|1|03:10:23|03:10:23|2360132K|
1019035|cromwell_3b8f51a0_SplitNCigarReads|COMPLETED|2020-03-21T18:59:29|2020-03-21T21:25:28|1|02:25:59|02:25:59||
1019035.batch|batch|COMPLETED|2020-03-21T18:59:29|2020-03-21T21:25:28|1|02:25:59|02:25:59|2348800K|
1019036|cromwell_1ba144cc_SplitNCigarReads|COMPLETED|2020-03-21T18:59:32|2020-03-21T20:55:27|1|01:55:55|01:55:55||
1019036.batch|batch|COMPLETED|2020-03-21T18:59:32|2020-03-21T20:55:27|1|01:55:55|01:55:55|2321844K|
1019037|cromwell_6907a000_SplitNCigarReads|COMPLETED|2020-03-21T19:00:50|2020-03-21T21:24:40|1|02:23:50|02:23:50||
1019037.batch|batch|COMPLETED|2020-03-21T19:00:50|2020-03-21T21:24:40|1|02:23:50|02:23:50|2316656K|
1019038|cromwell_bac683c9_BaseRecalibrator|COMPLETED|2020-03-21T19:01:22|2020-03-21T19:15:45|1|00:14:23|00:14:23||
1019038.batch|batch|COMPLETED|2020-03-21T19:01:22|2020-03-21T19:15:45|1|00:14:23|00:14:23|828692K|
1019039|cromwell_48d3c782_SplitNCigarReads|COMPLETED|2020-03-21T19:04:03|2020-03-21T21:35:49|1|02:31:46|02:31:46||
1019039.batch|batch|COMPLETED|2020-03-21T19:04:03|2020-03-21T21:35:49|1|02:31:46|02:31:46|2375964K|
1019040|cromwell_c41e41e7_SplitNCigarReads|COMPLETED|2020-03-21T19:04:44|2020-03-21T21:32:37|1|02:27:53|02:27:53||
1019040.batch|batch|COMPLETED|2020-03-21T19:04:44|2020-03-21T21:32:37|1|02:27:53|02:27:53|2347376K|
1019049|cromwell_8d8607d2_SplitNCigarReads|COMPLETED|2020-03-21T19:07:03|2020-03-21T21:32:24|1|02:25:21|02:25:21||
1019049.batch|batch|COMPLETED|2020-03-21T19:07:03|2020-03-21T21:32:24|1|02:25:21|02:25:21|2388360K|
1019050|cromwell_9230a49e_SplitNCigarReads|COMPLETED|2020-03-21T19:09:10|2020-03-21T21:24:55|1|02:15:45|02:15:45||
1019050.batch|batch|COMPLETED|2020-03-21T19:09:10|2020-03-21T21:24:55|1|02:15:45|02:15:45|2311840K|
1019051|cromwell_c44e72a7_SplitNCigarReads|COMPLETED|2020-03-21T19:09:26|2020-03-21T22:44:51|1|03:35:25|03:35:25||
1019051.batch|batch|COMPLETED|2020-03-21T19:09:26|2020-03-21T22:44:51|1|03:35:25|03:35:25|2318932K|
1019053|cromwell_8551d195_BaseRecalibrator|COMPLETED|2020-03-21T19:10:17|2020-03-21T19:28:54|1|00:18:37|00:18:37||
1019053.batch|batch|COMPLETED|2020-03-21T19:10:17|2020-03-21T19:28:54|1|00:18:37|00:18:37|827468K|
1019054|cromwell_959886f2_BaseRecalibrator|COMPLETED|2020-03-21T19:13:44|2020-03-21T19:28:59|1|00:15:15|00:15:15||
1019054.batch|batch|COMPLETED|2020-03-21T19:13:44|2020-03-21T19:28:59|1|00:15:15|00:15:15|822256K|
1019055|cromwell_cbe3fc12_BaseRecalibrator|COMPLETED|2020-03-21T19:18:02|2020-03-21T19:34:27|1|00:16:25|00:16:25||
1019055.batch|batch|COMPLETED|2020-03-21T19:18:02|2020-03-21T19:34:27|1|00:16:25|00:16:25|828076K|
1019056|cromwell_bac683c9_ApplyBQSR|COMPLETED|2020-03-21T19:19:14|2020-03-21T19:22:11|1|00:02:57|00:02:57||
1019056.batch|batch|COMPLETED|2020-03-21T19:19:14|2020-03-21T19:22:11|1|00:02:57|00:02:57|758164K|
1019057|cromwell_6f5e7efe_BaseRecalibrator|COMPLETED|2020-03-21T19:21:40|2020-03-21T19:37:21|1|00:15:41|00:15:41||
1019057.batch|batch|COMPLETED|2020-03-21T19:21:40|2020-03-21T19:37:21|1|00:15:41|00:15:41|828576K|
1019058|cromwell_bac683c9_HaplotypeCaller|COMPLETED|2020-03-21T19:22:21|2020-03-21T19:48:36|1|00:26:15|00:26:15||
1019058.batch|batch|COMPLETED|2020-03-21T19:22:21|2020-03-21T19:48:36|1|00:26:15|00:26:15|1269284K|
1019059|cromwell_2ca89ef6_BaseRecalibrator|COMPLETED|2020-03-21T19:23:23|2020-03-21T19:39:20|1|00:15:57|00:15:57||
1019059.batch|batch|COMPLETED|2020-03-21T19:23:23|2020-03-21T19:39:20|1|00:15:57|00:15:57|825636K|
1019061|cromwell_8551d195_ApplyBQSR|COMPLETED|2020-03-21T19:31:47|2020-03-21T19:35:28|1|00:03:41|00:03:41||
1019061.batch|batch|COMPLETED|2020-03-21T19:31:47|2020-03-21T19:35:28|1|00:03:41|00:03:41|767604K|
1019062|cromwell_959886f2_ApplyBQSR|COMPLETED|2020-03-21T19:32:32|2020-03-21T19:36:06|1|00:03:34|00:03:34||
1019062.batch|batch|COMPLETED|2020-03-21T19:32:32|2020-03-21T19:36:06|1|00:03:34|00:03:34|766472K|
1019063|cromwell_8551d195_HaplotypeCaller|COMPLETED|2020-03-21T19:35:45|2020-03-21T20:05:22|1|00:29:37|00:29:37||
1019063.batch|batch|COMPLETED|2020-03-21T19:35:45|2020-03-21T20:05:22|1|00:29:37|00:29:37|1387084K|
1019064|cromwell_959886f2_HaplotypeCaller|COMPLETED|2020-03-21T19:36:22|2020-03-21T20:06:33|1|00:30:11|00:30:11||
1019064.batch|batch|COMPLETED|2020-03-21T19:36:22|2020-03-21T20:06:33|1|00:30:11|00:30:11|1349572K|
1019065|cromwell_cbe3fc12_ApplyBQSR|COMPLETED|2020-03-21T19:37:10|2020-03-21T19:40:39|1|00:03:29|00:03:29||
1019065.batch|batch|COMPLETED|2020-03-21T19:37:10|2020-03-21T19:40:39|1|00:03:29|00:03:29|767712K|
1019066|cromwell_850854c5_BaseRecalibrator|COMPLETED|2020-03-21T19:38:09|2020-03-21T19:58:49|1|00:20:40|00:20:40||
1019066.batch|batch|COMPLETED|2020-03-21T19:38:09|2020-03-21T19:58:49|1|00:20:40|00:20:40|827896K|
1019067|cromwell_6f5e7efe_ApplyBQSR|COMPLETED|2020-03-21T19:38:34|2020-03-21T19:42:16|1|00:03:42|00:03:42||
1019067.batch|batch|COMPLETED|2020-03-21T19:38:34|2020-03-21T19:42:16|1|00:03:42|00:03:42|759008K|
1019068|cromwell_25ec46f6_BaseRecalibrator|COMPLETED|2020-03-21T19:39:17|2020-03-21T19:55:48|1|00:16:31|00:16:31||
1019068.batch|batch|COMPLETED|2020-03-21T19:39:17|2020-03-21T19:55:48|1|00:16:31|00:16:31|826720K|
1019069|cromwell_cbe3fc12_HaplotypeCaller|COMPLETED|2020-03-21T19:41:17|2020-03-21T20:08:39|1|00:27:22|00:27:22||
1019069.batch|batch|COMPLETED|2020-03-21T19:41:17|2020-03-21T20:08:39|1|00:27:22|00:27:22|1322464K|
1019070|cromwell_2ca89ef6_ApplyBQSR|COMPLETED|2020-03-21T19:41:41|2020-03-21T19:45:35|1|00:03:54|00:03:54||
1019070.batch|batch|COMPLETED|2020-03-21T19:41:41|2020-03-21T19:45:35|1|00:03:54|00:03:54|764900K|
1019071|cromwell_6f5e7efe_HaplotypeCaller|COMPLETED|2020-03-21T19:42:44|2020-03-21T20:09:52|1|00:27:08|00:27:08||
1019071.batch|batch|COMPLETED|2020-03-21T19:42:44|2020-03-21T20:09:52|1|00:27:08|00:27:08|1374276K|
1019072|cromwell_6425b7a2_BaseRecalibrator|COMPLETED|2020-03-21T19:44:39|2020-03-21T20:06:36|1|00:21:57|00:21:57||
1019072.batch|batch|COMPLETED|2020-03-21T19:44:39|2020-03-21T20:06:36|1|00:21:57|00:21:57|823680K|
1019073|cromwell_11fb3f29_BaseRecalibrator|COMPLETED|2020-03-21T19:45:17|2020-03-21T20:08:09|1|00:22:52|00:22:52||
1019073.batch|batch|COMPLETED|2020-03-21T19:45:17|2020-03-21T20:08:09|1|00:22:52|00:22:52|827692K|
1019074|cromwell_d08fc1aa_BaseRecalibrator|COMPLETED|2020-03-21T19:45:59|2020-03-21T20:09:00|1|00:23:01|00:23:01||
1019074.batch|batch|COMPLETED|2020-03-21T19:45:59|2020-03-21T20:09:00|1|00:23:01|00:23:01|825860K|
1019075|cromwell_2ca89ef6_HaplotypeCaller|COMPLETED|2020-03-21T19:46:27|2020-03-21T20:15:04|1|00:28:37|00:28:37||
1019075.batch|batch|COMPLETED|2020-03-21T19:46:27|2020-03-21T20:15:04|1|00:28:37|00:28:37|1430688K|
1019076|cromwell_616dfec1_BaseRecalibrator|COMPLETED|2020-03-21T19:47:17|2020-03-21T20:11:03|1|00:23:46|00:23:46||
1019076.batch|batch|COMPLETED|2020-03-21T19:47:17|2020-03-21T20:11:03|1|00:23:46|00:23:46|817952K|
1019077|cromwell_bac683c9_MergeVCFs|COMPLETED|2020-03-21T19:49:06|2020-03-21T19:49:15|1|00:00:09|00:00:09||
1019077.batch|batch|COMPLETED|2020-03-21T19:49:06|2020-03-21T19:49:15|1|00:00:09|00:00:09|992K|
1019078|cromwell_bac683c9_VariantFiltration|COMPLETED|2020-03-21T19:49:21|2020-03-21T19:49:33|1|00:00:12|00:00:12||
1019078.batch|batch|COMPLETED|2020-03-21T19:49:21|2020-03-21T19:49:33|1|00:00:12|00:00:12|769828K|
1019079|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T19:49:44|2020-03-21T19:50:35|4|00:03:24|00:00:51||
1019079.batch|batch|COMPLETED|2020-03-21T19:49:44|2020-03-21T19:50:35|4|00:03:24|00:00:51|778960K|
1019080|bash|COMPLETED|2020-03-21T19:50:17|2020-03-21T19:52:03|2|00:03:32|00:01:46|64844K|
1019081|cromwell_e8bec217_BaseRecalibrator|COMPLETED|2020-03-21T19:50:46|2020-03-21T20:13:53|1|00:23:07|00:23:07||
1019081.batch|batch|COMPLETED|2020-03-21T19:50:46|2020-03-21T20:13:53|1|00:23:07|00:23:07|827132K|
1019082|cromwell_c62a4f46_BaseRecalibrator|COMPLETED|2020-03-21T19:51:48|2020-03-21T20:10:52|1|00:19:04|00:19:04||
1019082.batch|batch|COMPLETED|2020-03-21T19:51:48|2020-03-21T20:10:52|1|00:19:04|00:19:04|827740K|
1019083|cromwell_13c8eb49_BaseRecalibrator|COMPLETED|2020-03-21T19:53:35|2020-03-21T20:17:10|1|00:23:35|00:23:35||
1019083.batch|batch|COMPLETED|2020-03-21T19:53:35|2020-03-21T20:17:10|1|00:23:35|00:23:35|825304K|
1019084|cromwell_25ec46f6_ApplyBQSR|COMPLETED|2020-03-21T19:58:52|2020-03-21T20:04:35|1|00:05:43|00:05:43||
1019084.batch|batch|COMPLETED|2020-03-21T19:58:52|2020-03-21T20:04:35|1|00:05:43|00:05:43|766132K|
1019085|cromwell_850854c5_ApplyBQSR|COMPLETED|2020-03-21T20:01:12|2020-03-21T20:05:54|1|00:04:42|00:04:42||
1019085.batch|batch|COMPLETED|2020-03-21T20:01:12|2020-03-21T20:05:54|1|00:04:42|00:04:42|763924K|
1019086|cromwell_25ec46f6_HaplotypeCaller|COMPLETED|2020-03-21T20:05:02|2020-03-21T20:35:21|1|00:30:19|00:30:19||
1019086.batch|batch|COMPLETED|2020-03-21T20:05:02|2020-03-21T20:35:21|1|00:30:19|00:30:19|1677284K|
1019087|cromwell_850854c5_HaplotypeCaller|COMPLETED|2020-03-21T20:06:10|2020-03-21T20:35:23|1|00:29:13|00:29:13||
1019087.batch|batch|COMPLETED|2020-03-21T20:06:10|2020-03-21T20:35:23|1|00:29:13|00:29:13|1677452K|
1019088|cromwell_8d0942f8_BaseRecalibrator|COMPLETED|2020-03-21T20:07:25|2020-03-21T20:32:27|1|00:25:02|00:25:02||
1019088.batch|batch|COMPLETED|2020-03-21T20:07:25|2020-03-21T20:32:27|1|00:25:02|00:25:02|824872K|
1019089|cromwell_959886f2_MergeVCFs|COMPLETED|2020-03-21T20:07:28|2020-03-21T20:07:37|1|00:00:09|00:00:09||
1019089.batch|batch|COMPLETED|2020-03-21T20:07:28|2020-03-21T20:07:37|1|00:00:09|00:00:09|992K|
1019090|cromwell_959886f2_VariantFiltration|COMPLETED|2020-03-21T20:07:40|2020-03-21T20:07:52|1|00:00:12|00:00:12||
1019090.batch|batch|COMPLETED|2020-03-21T20:07:40|2020-03-21T20:07:52|1|00:00:12|00:00:12|770584K|
1019091|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T20:07:57|2020-03-21T20:08:44|4|00:03:08|00:00:47||
1019091.batch|batch|COMPLETED|2020-03-21T20:07:57|2020-03-21T20:08:44|4|00:03:08|00:00:47|861684K|
1019092|cromwell_8551d195_MergeVCFs|COMPLETED|2020-03-21T20:08:35|2020-03-21T20:08:44|1|00:00:09|00:00:09||
1019092.batch|batch|COMPLETED|2020-03-21T20:08:35|2020-03-21T20:08:44|1|00:00:09|00:00:09|992K|
1019093|cromwell_8551d195_VariantFiltration|COMPLETED|2020-03-21T20:08:47|2020-03-21T20:08:59|1|00:00:12|00:00:12||
1019093.batch|batch|COMPLETED|2020-03-21T20:08:47|2020-03-21T20:08:59|1|00:00:12|00:00:12|763400K|
1019094|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T20:09:07|2020-03-21T20:10:00|4|00:03:32|00:00:53||
1019094.batch|batch|COMPLETED|2020-03-21T20:09:07|2020-03-21T20:10:00|4|00:03:32|00:00:53|851640K|
1019095|cromwell_6425b7a2_ApplyBQSR|COMPLETED|2020-03-21T20:10:15|2020-03-21T20:16:17|1|00:06:02|00:06:02||
1019095.batch|batch|COMPLETED|2020-03-21T20:10:15|2020-03-21T20:16:17|1|00:06:02|00:06:02|767492K|
1019096|cromwell_11fb3f29_ApplyBQSR|COMPLETED|2020-03-21T20:11:15|2020-03-21T20:17:37|1|00:06:22|00:06:22||
1019096.batch|batch|COMPLETED|2020-03-21T20:11:15|2020-03-21T20:17:37|1|00:06:22|00:06:22|767756K|
1019097|cromwell_6f5e7efe_MergeVCFs|COMPLETED|2020-03-21T20:12:44|2020-03-21T20:12:52|1|00:00:08|00:00:08||
1019097.batch|batch|COMPLETED|2020-03-21T20:12:44|2020-03-21T20:12:52|1|00:00:08|00:00:08|992K|
1019098|cromwell_6f5e7efe_VariantFiltration|COMPLETED|2020-03-21T20:12:57|2020-03-21T20:13:09|1|00:00:12|00:00:12||
1019098.batch|batch|COMPLETED|2020-03-21T20:12:57|2020-03-21T20:13:09|1|00:00:12|00:00:12|774888K|
1019099|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T20:13:16|2020-03-21T20:14:01|4|00:03:00|00:00:45||
1019099.batch|batch|COMPLETED|2020-03-21T20:13:16|2020-03-21T20:14:01|4|00:03:00|00:00:45|761760K|
1019100|cromwell_d08fc1aa_ApplyBQSR|COMPLETED|2020-03-21T20:13:44|2020-03-21T20:19:53|1|00:06:09|00:06:09||
1019100.batch|batch|COMPLETED|2020-03-21T20:13:44|2020-03-21T20:19:53|1|00:06:09|00:06:09|765936K|
1019101|cromwell_cbe3fc12_MergeVCFs|COMPLETED|2020-03-21T20:13:53|2020-03-21T20:14:02|1|00:00:09|00:00:09||
1019101.batch|batch|COMPLETED|2020-03-21T20:13:53|2020-03-21T20:14:02|1|00:00:09|00:00:09|996K|
1019102|cromwell_cbe3fc12_VariantFiltration|COMPLETED|2020-03-21T20:14:06|2020-03-21T20:14:19|1|00:00:13|00:00:13||
1019102.batch|batch|COMPLETED|2020-03-21T20:14:06|2020-03-21T20:14:19|1|00:00:13|00:00:13|761320K|
1019103|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T20:14:25|2020-03-21T20:15:13|4|00:03:12|00:00:48||
1019103.batch|batch|COMPLETED|2020-03-21T20:14:25|2020-03-21T20:15:13|4|00:03:12|00:00:48|820532K|
1019104|cromwell_c62a4f46_ApplyBQSR|COMPLETED|2020-03-21T20:15:20|2020-03-21T20:21:58|1|00:06:38|00:06:38||
1019104.batch|batch|COMPLETED|2020-03-21T20:15:20|2020-03-21T20:21:58|1|00:06:38|00:06:38|767032K|
1019105|cromwell_9dbdcb35_BaseRecalibrator|COMPLETED|2020-03-21T20:15:23|2020-03-21T20:40:43|1|00:25:20|00:25:20||
1019105.batch|batch|COMPLETED|2020-03-21T20:15:23|2020-03-21T20:40:43|1|00:25:20|00:25:20|828104K|
1019106|cromwell_616dfec1_ApplyBQSR|COMPLETED|2020-03-21T20:15:44|2020-03-21T20:23:49|1|00:08:05|00:08:05||
1019106.batch|batch|COMPLETED|2020-03-21T20:15:44|2020-03-21T20:23:49|1|00:08:05|00:08:05|759548K|
1019107|cromwell_e8bec217_ApplyBQSR|COMPLETED|2020-03-21T20:15:51|2020-03-21T20:21:59|1|00:06:08|00:06:08||
1019107.batch|batch|COMPLETED|2020-03-21T20:15:51|2020-03-21T20:21:59|1|00:06:08|00:06:08|766036K|
1019108|cromwell_6425b7a2_HaplotypeCaller|COMPLETED|2020-03-21T20:17:03|2020-03-21T20:45:28|1|00:28:25|00:28:25||
1019108.batch|batch|COMPLETED|2020-03-21T20:17:03|2020-03-21T20:45:28|1|00:28:25|00:28:25|1231936K|
1019109|cromwell_2ca89ef6_MergeVCFs|COMPLETED|2020-03-21T20:18:20|2020-03-21T20:18:28|1|00:00:08|00:00:08||
1019109.batch|batch|COMPLETED|2020-03-21T20:18:20|2020-03-21T20:18:28|1|00:00:08|00:00:08|992K|
1019110|cromwell_11fb3f29_HaplotypeCaller|COMPLETED|2020-03-21T20:18:23|2020-03-21T20:46:49|1|00:28:26|00:28:26||
1019110.batch|batch|COMPLETED|2020-03-21T20:18:23|2020-03-21T20:46:49|1|00:28:26|00:28:26|1272020K|
1019111|cromwell_2ca89ef6_VariantFiltration|COMPLETED|2020-03-21T20:18:32|2020-03-21T20:18:44|1|00:00:12|00:00:12||
1019111.batch|batch|COMPLETED|2020-03-21T20:18:32|2020-03-21T20:18:44|1|00:00:12|00:00:12|766728K|
1019112|cromwell_a70c9b3e_vep|COMPLETED|2020-03-21T20:18:49|2020-03-21T20:19:39|4|00:03:20|00:00:50||
1019112.batch|batch|COMPLETED|2020-03-21T20:18:49|2020-03-21T20:19:39|4|00:03:20|00:00:50|667728K|
1019113|cromwell_a70c9b3e_hipathia|COMPLETED|2020-03-21T20:19:50|2020-03-21T20:21:50|1|00:02:00|00:02:00||
1019113.batch|batch|COMPLETED|2020-03-21T20:19:50|2020-03-21T20:21:50|1|00:02:00|00:02:00|1301424K|
1019114|cromwell_13c8eb49_ApplyBQSR|COMPLETED|2020-03-21T20:19:56|2020-03-21T20:27:14|1|00:07:18|00:07:18||
1019114.batch|batch|COMPLETED|2020-03-21T20:19:56|2020-03-21T20:27:14|1|00:07:18|00:07:18|766724K|
1019115|cromwell_e007253a_BaseRecalibrator|COMPLETED|2020-03-21T20:20:22|2020-03-21T20:46:28|1|00:26:06|00:26:06||
1019115.batch|batch|COMPLETED|2020-03-21T20:20:22|2020-03-21T20:46:28|1|00:26:06|00:26:06|826360K|
1019116|cromwell_d08fc1aa_HaplotypeCaller|COMPLETED|2020-03-21T20:21:32|2020-03-21T20:52:30|1|00:30:58|00:30:58||
1019116.batch|batch|COMPLETED|2020-03-21T20:21:32|2020-03-21T20:52:30|1|00:30:58|00:30:58|1873284K|
1019117|cromwell_a70c9b3e_report|COMPLETED|2020-03-21T20:22:12|2020-03-21T20:22:24|1|00:00:12|00:00:12||
1019117.batch|batch|COMPLETED|2020-03-21T20:22:12|2020-03-21T20:22:24|1|00:00:12|00:00:12|238168K|
1019118|cromwell_e8bec217_HaplotypeCaller|COMPLETED|2020-03-21T20:22:17|2020-03-21T20:53:51|1|00:31:34|00:31:34||
1019118.batch|batch|COMPLETED|2020-03-21T20:22:17|2020-03-21T20:53:51|1|00:31:34|00:31:34|2187276K|
1019119|cromwell_c62a4f46_HaplotypeCaller|COMPLETED|2020-03-21T20:23:34|2020-03-21T20:55:00|1|00:31:26|00:31:26||
1019119.batch|batch|COMPLETED|2020-03-21T20:23:34|2020-03-21T20:55:00|1|00:31:26|00:31:26|1868340K|
1019120|cromwell_616dfec1_HaplotypeCaller|COMPLETED|2020-03-21T20:25:46|2020-03-21T20:56:40|1|00:30:54|00:30:54||
1019120.batch|batch|COMPLETED|2020-03-21T20:25:46|2020-03-21T20:56:40|1|00:30:54|00:30:54|1345840K|
1019121|cromwell_da342b1d_BaseRecalibrator|COMPLETED|2020-03-21T20:25:49|2020-03-21T20:58:51|1|00:33:02|00:33:02||
1019121.batch|batch|COMPLETED|2020-03-21T20:25:49|2020-03-21T20:58:51|1|00:33:02|00:33:02|827288K|
1019122|cromwell_13c8eb49_HaplotypeCaller|COMPLETED|2020-03-21T20:28:02|2020-03-21T20:58:34|1|00:30:32|00:30:32||
1019122.batch|batch|COMPLETED|2020-03-21T20:28:02|2020-03-21T20:58:34|1|00:30:32|00:30:32|1346892K|
1019123|cromwell_8d0942f8_ApplyBQSR|COMPLETED|2020-03-21T20:33:10|2020-03-21T20:40:49|1|00:07:39|00:07:39||
1019123.batch|batch|COMPLETED|2020-03-21T20:33:10|2020-03-21T20:40:49|1|00:07:39|00:07:39|768200K|
1019124|cromwell_850854c5_MergeVCFs|COMPLETED|2020-03-21T20:36:57|2020-03-21T20:37:06|1|00:00:09|00:00:09||
1019124.batch|batch|COMPLETED|2020-03-21T20:36:57|2020-03-21T20:37:06|1|00:00:09|00:00:09|992K|
1019125|cromwell_850854c5_VariantFiltration|COMPLETED|2020-03-21T20:37:10|2020-03-21T20:37:22|1|00:00:12|00:00:12||
1019125.batch|batch|COMPLETED|2020-03-21T20:37:10|2020-03-21T20:37:22|1|00:00:12|00:00:12|771812K|
1019126|cromwell_34f71004_vep|COMPLETED|2020-03-21T20:37:32|2020-03-21T20:38:31|4|00:03:56|00:00:59||
1019126.batch|batch|COMPLETED|2020-03-21T20:37:32|2020-03-21T20:38:31|4|00:03:56|00:00:59|860672K|
1019127|cromwell_25ec46f6_MergeVCFs|COMPLETED|2020-03-21T20:37:36|2020-03-21T20:37:46|1|00:00:10|00:00:10||
1019127.batch|batch|COMPLETED|2020-03-21T20:37:36|2020-03-21T20:37:46|1|00:00:10|00:00:10|11112K|
1019128|cromwell_25ec46f6_VariantFiltration|COMPLETED|2020-03-21T20:37:52|2020-03-21T20:38:05|1|00:00:13|00:00:13||
